customer_id,gender,age_group,region,product_category,purchase_channel,platform,customer_rating,review_text,sentiment,response_time_hours,issue_resolved,complaint_registered
170,female,36-45,north,electronics,online,facebook marketplace,3,"The white echo is nice-looking and subtle on the countertop. The sound quality is the best feature. Basic voice commands are best: is it raining?, other commands need effort: what are cumulus clouds? 'Sorry I don't know that'.",neutral,23,no,no
171,male,60+,south,electronics,online,others,4,This tablet does everything it said it would. Works great.,positive,24,no,no
172,other,36-45,north,electronics,online,reliance digital,4,i like the way that it is small and easy to carry and doesnt take up alot of power,positive,3,no,no
173,female,18-25,east,electronics,online,myntra,4,"This is my first Fire Kindle. I love it. It is fast, and has good internet. It gives me quick access to all my Kindle library. I found out it's easier to scroll through the pages than when using Kindle Touch.",positive,38,no,no
174,male,18-25,south,electronics,online,amazon,5,"This tablet is your best deal for the money. Since it uses an adaptation of Andriod made by Amazon, it is technically possible to install Google Play app store without routing the device, if you read a bit online, making this tablet probably your best buy if your budget is tight. Absolutely recommended.",positive,51,no,no
175,female,18-25,east,books,online,bigbasket,4,It took a bit for me to get used to the Kindle as I was used to reading the books on my phone with the Kindle app. I was a bit bummed with losing the color. I also don’t like that it has no sound. Other than that it's a nice lightweight device with a good battery life. At first I thought it was defective because it froze up the first time I plugged in the usb. It actually stayed frozen for a couple days before it finally started working again.,positive,45,no,yes
176,female,60+,west,electronics,online,bigbasket,5,It was easy to set up. It is even easier to use. And I love all the free movies !!!!,positive,38,no,no
177,female,18-25,north,electronics,online,zepto,5,The Amazon Echo is their response to Siri in stereo. It has terrific voice recognition and constantly learns new things. The only shortcoming is that it doesn't play nicely with iTunes.,positive,45,yes,no
178,female,46-60,east,books,online,others,5,Easy to use once I realized I needed to hold longer to turn the kindle off.,positive,7,yes,no
179,other,46-60,south,electronics,online,boat,1,I don't have wi fi. so I can't use the device. I'm returning it. I wanted something that my father could use as an e reader. I thought I would be able to download books via my computer using the usb cable. You can't do this unless you are registered. You cannot register unless you have wi fi. Amazon needs to fix this. This is a major flaw.,negative,5,yes,yes
180,female,46-60,north,electronics,online,myntra,5,"This tablet is perfect for me, my kids, and for on the go. It's a brand I trust.",positive,46,yes,no
181,female,60+,central,electronics,online,nykaa,5,Without a doubt the best bang for your buck amazon tablets are in the runnings for great tablets come in various sizes and definitely will give you apps to fill your every needs amazon hit a home run with price and value highly recomend!!!!!!!!! great for gifts. Dont forget black friday and Christmas will be here soon get your points rolling treat yourself to a tablet best buy will be more than willing to help !!!!!!!!!!,positive,51,no,yes
182,other,60+,east,electronics,online,jiomart,5,"I purchased the Kindle Fire for my mom as a Mothers Day present, and she loves it.",positive,12,yes,no
183,male,18-25,south,books,online,boat,3,i did not need this,neutral,62,yes,no
184,female,46-60,north,electronics,online,swiggy instamart,4,"Love using Alexa for music and syncing her with Hue to run the lights, but don't like how specific you must be with the way you ask her. Sometimes just can't get the answer cause she wants to be asked in a different way.",positive,16,no,no
185,female,36-45,east,electronics,online,myntra,5,"I love my kindle voyage. I get distracted when I read on my tablet, so I decided to purchase an eReader. I am very happy I did! I hope to meet my reading challenge now!",positive,64,yes,no
186,other,26-35,north,electronics,online,swiggy instamart,5,"This is a must for anyone, i use it for music but it has so many more options daily added!",positive,55,yes,no
187,male,36-45,central,electronics,online,myntra,4,Internet sucks on this thing. They need to do something better. My phone is 3x faster.,positive,10,no,no
188,male,36-45,central,books,online,snapdeal,5,Best e-reader for now ! eyes feel comfortable for reading !,positive,35,yes,no
189,female,36-45,central,electronics,online,amazon,5,The Echo is working with no problems and we are still learning new ways and ideas to ask questions about everything and anything. Pleased with the purchase and quality.,positive,48,no,no
190,other,26-35,south,electronics,online,meesho,5,Great for streaming. Price is affordable. I will tell my friends.,positive,19,yes,no
191,female,18-25,central,electronics,online,swiggy instamart,5,all around great speaker would definitly recommend,positive,46,no,no
192,other,36-45,west,electronics,online,facebook marketplace,5,They had the tablet in stock and it is nice that it has the child settings,positive,66,yes,no
193,female,36-45,north,electronics,online,bigbasket,5,"Can do everything the regular kindles can do, but in full color. My Wife loves it and is always reading magazines and watching movies.",positive,6,no,no
194,male,18-25,south,electronics,online,tata cliq,5,"Good tablet, got it on black Friday for my daughter and it was only $39. Works well, no problems. My daughter loves it!",positive,61,yes,no
195,female,60+,central,electronics,online,amazon,2,"It's somewhat of a step up from the Roku 3 I was previously using, but not as much as I was expecting. I think it's a couple firmware updates away from being better than it is now.Spent the good part of the day trying to figure out why I could only connect to my dual-band router at 2.4GHz and not 5GHz. 1.5 hours on the phone with Verizon FiOS tech support was unsuccessful as other devices connected at 5GHz without issue. Was about to pack it up and return it until I called Amazon tech support. Turns out it's a known-issue that the FireTV has difficulty with 5GHz networks that are set to auto channel selection and are utilizing channel numbers above 100.The tech support person said I should change the channel to 36, 44, or 48 instead of automatic, and, it worked.Bluetooth audio and video are out of sync with Showtime, Netflix, Sling, Plex and Hulu. It's fine through speakers, but video lags slightly behind the audio using Bluetooth. Audio and video are in perfect sync with Bluetooth and Amazon Prime Video which makes me think it'll be fixed at some point, as Amazon provided video demonstrates it can work well in that regard.Gotta say I prefer the platform agnostic UI of Roku, with Amazon-world tucked away in an app. The FireTV navigation pane represents mostly Amazon products with no option to modify it. Roku's UI is more about the media, less about the provider. Voice search works well if you want only to be presented with Amazon's viewing options, for some reason I thought search was universal, but only movies and TV shows available through Amazon show up. Bummer :-(The FireTV-2 is OK, less than I was expecting and with other good options around the corner, I'm beginning to doubt my choice...",negative,71,yes,yes
